timestamp,temperature_c,humidity_pct,mq135_air_quality_ppm,ldr_light_lux,vibration_g,heat_index_c,air_light_ratio,vibration_delta,label,event
2026-01-16 15:32:00,30.991,50.904,192.160,844.062,0.01945,33.027,0.227661,-0.002590,0,normal
2026-01-16 15:33:00,30.882,53.104,185.327,872.604,0.02067,33.006,0.212384,0.001221,0,normal
2026-01-16 15:34:00,31.262,51.100,196.653,857.031,0.02079,33.306,0.229459,0.000114,0,normal
2026-01-16 15:35:00,31.580,50.823,191.020,861.841,0.02028,33.612,0.221641,-0.000504,0,normal
2026-01-16 15:36:00,31.681,50.666,208.339,815.721,0.02537,33.708,0.255405,0.005085,0,normal
2026-01-16 15:37:00,30.957,51.218,204.710,893.579,0.02422,33.006,0.229090,-0.001149,0,normal
2026-01-16 15:38:00,31.672,51.849,189.013,825.284,0.01831,33.746,0.229027,-0.005916,0,normal
2026-01-16 15:39:00,31.579,52.243,200.190,880.996,0.02367,33.669,0.227231,0.005368,0,normal
2026-01-16 15:40:00,31.317,48.886,201.003,844.261,0.01993,33.272,0.238082,-0.003743,0,normal
2026-01-16 15:41:00,31.367,49.860,194.825,816.043,0.02729,33.361,0.238743,0.007358,0,normal
2026-01-16 15:42:00,30.965,53.179,196.548,863.701,0.01848,33.093,0.227565,-0.008812,0,normal
2026-01-16 15:43:00,31.455,49.173,192.305,826.136,0.02349,33.422,0.232777,0.005018,0,normal
2026-01-16 15:44:00,31.318,51.930,197.690,842.847,0.02078,33.395,0.234550,-0.002713,0,normal
2026-01-16 15:45:00,31.286,51.805,193.022,854.887,0.01967,33.359,0.225787,-0.001111,0,normal
2026-01-16 15:46:00,30.788,50.708,201.278,812.820,0.01967,32.817,0.247629,-0.000004,0,normal
2026-01-16 15:47:00,31.703,52.324,200.832,853.700,0.01944,33.796,0.235249,-0.000223,0,normal
2026-01-16 15:48:00,30.436,54.000,200.000,819.662,0.01848,32.596,0.244004,-0.000960,0,normal
2026-01-16 15:49:00,30.943,51.429,198.899,822.250,0.02556,33.000,0.241896,0.007078,0,normal
2026-01-16 15:50:00,31.069,51.028,201.838,811.033,0.01850,33.110,0.248866,-0.007060,0,normal
2026-01-16 15:51:00,32.164,51.702,197.060,822.543,0.02174,34.232,0.239574,0.003233,0,normal
2026-01-16 15:52:00,31.103,54.341,200.537,845.699,0.02076,33.277,0.237126,-0.000973,0,normal
2026-01-16 15:53:00,31.626,51.232,195.864,831.167,0.01980,33.676,0.235650,-0.000965,0,normal
2026-01-16 15:54:00,30.752,50.081,192.257,839.812,0.02240,32.756,0.228929,0.002601,0,normal
2026-01-16 15:55:00,31.525,50.290,194.867,799.465,0.02045,33.537,0.243747,-0.001946,0,normal
2026-01-16 15:56:00,30.480,49.273,196.258,835.641,0.02107,32.451,0.234859,0.000616,0,normal
2026-01-16 15:57:00,31.239,52.212,196.870,831.633,0.02351,33.328,0.236728,0.002437,0,normal
2026-01-16 15:58:00,31.056,50.555,202.485,847.010,0.02030,33.079,0.239058,-0.003207,0,normal
2026-01-16 15:59:00,30.899,52.322,204.379,813.890,0.02070,32.992,0.251114,0.000398,0,normal
2026-01-16 16:00:00,30.532,50.653,216.847,872.442,0.03739,32.558,0.248552,0.016698,0,normal
2026-01-16 16:01:00,30.638,50.893,222.177,857.861,0.03947,32.673,0.258989,0.002077,0,normal
2026-01-16 16:02:00,31.379,52.130,214.174,847.899,0.04052,33.464,0.252594,0.001052,0,normal
2026-01-16 16:03:00,31.148,51.446,214.637,852.850,0.03759,33.206,0.251670,-0.002929,0,normal
2026-01-16 16:04:00,30.719,49.723,200.962,819.783,0.04001,32.708,0.245140,0.002418,0,normal
2026-01-16 16:05:00,30.829,51.874,214.341,862.643,0.04070,32.904,0.248470,0.000687,0,normal
2026-01-16 16:06:00,31.933,51.748,208.946,847.111,0.03707,34.002,0.246657,-0.003625,0,normal
2026-01-16 16:07:00,31.229,51.247,219.619,813.461,0.03791,33.279,0.269981,0.000837,0,normal
2026-01-16 16:08:00,31.407,51.868,207.189,848.006,0.03972,33.482,0.244325,0.001805,0,normal
2026-01-16 16:09:00,31.087,51.322,201.724,851.383,0.04379,33.140,0.236936,0.004078,0,normal
2026-01-16 16:10:00,31.536,51.038,217.706,864.987,0.03611,33.578,0.251688,-0.007683,0,normal
2026-01-16 16:11:00,30.940,54.333,210.610,835.120,0.03786,33.114,0.252192,0.001750,0,normal
2026-01-16 16:12:00,30.685,52.025,211.167,781.012,0.04019,32.766,0.270377,0.002331,0,normal
2026-01-16 16:13:00,31.587,53.066,223.603,801.855,0.04394,33.709,0.278857,0.003751,0,normal
2026-01-16 16:14:00,31.488,50.795,216.327,822.807,0.04073,33.520,0.262914,-0.003216,0,normal
2026-01-16 16:15:00,30.850,51.904,219.427,852.161,0.03858,32.926,0.257495,-0.002149,0,normal
2026-01-16 16:16:00,29.734,54.005,211.395,839.811,0.03964,31.894,0.251718,0.001061,0,normal
2026-01-16 16:17:00,30.920,51.149,208.463,776.811,0.03893,32.966,0.268358,-0.000711,0,normal
2026-01-16 16:18:00,31.060,51.190,217.690,825.751,0.03777,33.107,0.263627,-0.001162,0,normal
2026-01-16 16:19:00,30.488,54.004,222.481,805.912,0.04015,32.649,0.276061,0.002381,0,normal
2026-01-16 16:20:00,30.819,53.124,212.191,823.738,0.03916,32.944,0.257595,-0.000992,0,normal
2026-01-16 16:21:00,31.025,51.882,211.004,817.798,0.03999,33.100,0.258015,0.000830,0,normal
2026-01-16 16:22:00,30.912,52.200,211.874,844.603,0.03764,33.000,0.250856,-0.002342,0,normal
2026-01-16 16:23:00,31.782,51.217,204.539,827.766,0.03740,33.831,0.247098,-0.000240,0,normal
2026-01-16 16:24:00,30.707,56.229,214.092,848.428,0.03846,32.956,0.252340,0.001054,0,normal
2026-01-16 16:25:00,31.043,51.199,212.697,831.031,0.04127,33.091,0.255943,0.002815,0,normal
2026-01-16 16:26:00,29.840,53.794,215.085,827.408,0.03711,31.992,0.259951,-0.004164,0,normal
2026-01-16 16:27:00,31.236,50.688,208.964,803.102,0.04072,33.263,0.260196,0.003612,0,normal
2026-01-16 16:28:00,30.735,51.646,216.091,835.172,0.03653,32.801,0.258738,-0.004186,0,normal
2026-01-16 16:29:00,31.027,50.858,209.046,791.916,0.03710,33.061,0.263975,0.000570,0,normal
2026-01-16 16:30:00,31.179,51.521,215.384,828.854,0.03962,33.239,0.259858,0.002516,0,normal
2026-01-16 16:31:00,31.794,52.135,206.439,788.300,0.03783,33.880,0.261878,-0.001785,0,normal
2026-01-16 16:32:00,30.723,52.625,200.188,787.206,0.04190,32.828,0.254302,0.004071,0,normal
2026-01-16 16:33:00,31.163,51.735,209.092,806.674,0.04079,33.232,0.259203,-0.001117,0,normal
2026-01-16 16:34:00,31.184,53.600,208.083,796.354,0.03613,33.328,0.261295,-0.004654,0,normal
2026-01-16 16:35:00,30.331,52.440,212.212,817.776,0.04363,32.428,0.259499,0.007496,0,normal
2026-01-16 16:36:00,30.623,52.671,220.759,814.096,0.03812,32.730,0.271171,-0.005510,0,normal
2026-01-16 16:37:00,30.430,53.411,214.277,778.752,0.03642,32.566,0.275155,-0.001703,0,normal
2026-01-16 16:38:00,31.432,53.358,208.146,764.471,0.03856,33.566,0.272275,0.002144,0,normal
2026-01-16 16:39:00,30.834,53.864,218.356,779.104,0.03608,32.989,0.280266,-0.002477,0,normal
2026-01-16 16:40:00,30.327,50.577,210.537,810.952,0.03645,32.350,0.259617,0.000370,0,normal
2026-01-16 16:41:00,30.708,50.876,212.612,791.241,0.03602,32.743,0.268707,-0.000432,0,normal
2026-01-16 16:42:00,30.518,52.354,214.664,797.767,0.04346,32.612,0.269080,0.007439,0,normal
2026-01-16 16:43:00,30.828,52.369,212.474,803.572,0.03882,32.923,0.264412,-0.004640,0,normal
2026-01-16 16:44:00,31.505,52.535,215.315,762.356,0.03863,33.606,0.282434,-0.000188,0,normal
2026-01-16 16:45:00,30.052,53.856,206.529,755.194,0.03835,32.206,0.273477,-0.000288,0,normal
2026-01-16 16:46:00,30.984,54.862,210.204,770.570,0.03626,33.178,0.272791,-0.002082,0,normal
2026-01-16 16:47:00,30.075,51.872,212.501,752.388,0.04479,32.150,0.282435,0.008523,0,normal
2026-01-16 16:48:00,29.961,52.960,205.886,799.538,0.03925,32.080,0.257507,-0.005541,0,normal
2026-01-16 16:49:00,30.908,52.653,212.422,748.811,0.03737,33.014,0.283679,-0.001872,0,normal
2026-01-16 16:50:00,30.986,53.005,205.403,737.442,0.03686,33.106,0.278534,-0.000512,0,normal
2026-01-16 16:51:00,30.501,55.529,204.805,737.769,0.03728,32.722,0.277600,0.000422,0,normal
2026-01-16 16:52:00,30.366,56.335,205.711,804.130,0.03970,32.619,0.255819,0.002421,0,normal
2026-01-16 16:53:00,30.559,52.690,207.085,798.111,0.03825,32.667,0.259470,-0.001459,0,normal
2026-01-16 16:54:00,30.127,54.576,207.657,796.016,0.03674,32.310,0.260871,-0.001507,0,normal
2026-01-16 16:55:00,30.189,53.150,207.638,726.034,0.04151,32.315,0.285989,0.004768,0,normal
2026-01-16 16:56:00,30.262,52.174,204.652,768.268,0.04414,32.349,0.266380,0.002630,0,normal
2026-01-16 16:57:00,30.044,53.357,205.842,773.977,0.03857,32.178,0.265954,-0.005564,0,normal
2026-01-16 16:58:00,30.905,52.844,208.106,743.558,0.04351,33.019,0.279879,0.004938,0,normal
2026-01-16 16:59:00,30.738,53.472,213.762,796.935,0.04178,32.876,0.268230,-0.001734,0,normal
2026-01-16 17:00:00,29.728,53.507,220.894,749.937,0.03632,31.868,0.294550,-0.005456,0,normal
2026-01-16 17:01:00,30.138,53.835,210.043,781.436,0.04020,32.292,0.268790,0.003881,0,normal
2026-01-16 17:02:00,30.310,53.475,209.981,743.577,0.03689,32.449,0.282393,-0.003311,0,normal
2026-01-16 17:03:00,30.298,53.430,205.055,775.475,0.04364,32.435,0.264425,0.006749,0,normal
2026-01-16 17:04:00,30.127,54.997,201.080,792.411,0.03839,32.327,0.253758,-0.005249,0,normal
2026-01-16 17:05:00,30.281,53.329,217.220,741.168,0.03861,32.414,0.293078,0.000224,0,normal
2026-01-16 17:06:00,30.835,55.251,213.033,729.019,0.04090,33.045,0.292219,0.002288,0,normal
2026-01-16 17:07:00,30.077,53.010,208.912,757.504,0.04387,32.197,0.275789,0.002967,0,normal
2026-01-16 17:08:00,30.083,54.384,210.002,735.846,0.03856,32.259,0.285389,-0.005308,0,normal
2026-01-16 17:09:00,31.032,54.923,208.047,694.651,0.03618,33.229,0.299499,-0.002378,0,normal
2026-01-16 17:10:00,29.889,52.912,207.695,758.602,0.03803,32.005,0.273787,0.001851,0,normal
2026-01-16 17:11:00,30.248,54.679,214.010,726.032,0.03708,32.435,0.294767,-0.000956,0,normal
2026-01-16 17:12:00,31.016,54.540,211.099,740.454,0.03666,33.198,0.285093,-0.000416,0,normal
2026-01-16 17:13:00,30.915,53.165,214.955,774.129,0.03930,33.042,0.277673,0.002635,0,normal
2026-01-16 17:14:00,30.290,55.481,221.062,744.157,0.03755,32.509,0.297063,-0.001750,0,normal
2026-01-16 17:15:00,30.247,51.549,207.375,747.138,0.03796,32.309,0.277559,0.000411,0,normal
2026-01-16 17:16:00,30.145,53.913,211.055,711.347,0.04478,32.301,0.296697,0.006828,0,normal
2026-01-16 17:17:00,30.437,53.676,213.067,710.306,0.03865,32.584,0.299966,-0.006138,0,normal
2026-01-16 17:18:00,29.854,55.490,215.869,738.397,0.03692,32.073,0.292348,-0.001727,0,normal
2026-01-16 17:19:00,29.211,52.485,203.057,715.753,0.03755,31.310,0.283697,0.000631,0,normal
2026-01-16 17:20:00,31.137,52.956,209.359,676.955,0.04699,33.256,0.309266,0.009439,0,normal
2026-01-16 17:21:00,30.479,55.362,209.741,703.775,0.03706,32.694,0.298023,-0.009925,0,normal
2026-01-16 17:22:00,29.153,52.929,211.642,714.822,0.04064,31.270,0.296076,0.003578,0,normal
2026-01-16 17:23:00,30.291,53.134,207.522,692.148,0.04335,32.416,0.299823,0.002712,0,normal
2026-01-16 17:24:00,30.250,53.868,219.928,716.983,0.03786,32.405,0.306741,-0.005495,0,normal
2026-01-16 17:25:00,29.629,55.104,206.002,699.735,0.04106,31.833,0.294400,0.003198,0,normal
2026-01-16 17:26:00,30.856,54.632,210.042,677.675,0.03795,33.041,0.309944,-0.003106,0,normal
2026-01-16 17:27:00,30.225,51.638,215.874,718.349,0.03642,32.290,0.300514,-0.001532,0,normal
2026-01-16 17:28:00,30.269,55.242,215.215,700.870,0.03844,32.479,0.307068,0.002018,0,normal
2026-01-16 17:29:00,29.917,54.028,201.349,700.581,0.04099,32.078,0.287403,0.002556,0,normal
2026-01-16 17:30:00,30.151,54.087,210.091,651.154,0.03785,32.314,0.322645,-0.003148,0,normal
2026-01-16 17:31:00,30.167,54.282,213.169,669.624,0.04073,32.339,0.318341,0.002884,0,normal
2026-01-16 17:32:00,30.058,55.159,207.328,670.649,0.03715,32.264,0.309145,-0.003580,0,normal
2026-01-16 17:33:00,30.155,54.191,218.073,648.064,0.03621,32.323,0.336500,-0.000942,0,normal
2026-01-16 17:34:00,29.393,56.311,213.275,715.798,0.04250,31.646,0.297955,0.006289,0,normal
2026-01-16 17:35:00,29.719,53.794,218.828,662.237,0.03653,31.871,0.330437,-0.005967,0,normal
2026-01-16 17:36:00,29.815,52.944,221.933,692.787,0.03754,31.933,0.320348,0.001010,0,normal
2026-01-16 17:37:00,29.368,54.170,215.118,713.877,0.04429,31.535,0.301337,0.006748,0,normal
2026-01-16 17:38:00,30.047,56.313,212.979,693.050,0.03690,32.300,0.307307,-0.007391,0,normal
2026-01-16 17:39:00,29.715,56.225,210.729,655.912,0.03956,31.964,0.321276,0.002661,0,normal
2026-01-16 17:40:00,30.326,55.345,215.743,671.562,0.04160,32.540,0.321255,0.002039,0,normal
2026-01-16 17:41:00,30.474,55.287,213.844,645.647,0.03898,32.685,0.331209,-0.002620,0,normal
2026-01-16 17:42:00,30.186,53.584,215.057,667.277,0.03770,32.330,0.322290,-0.001275,0,normal
2026-01-16 17:43:00,30.321,55.484,213.168,641.172,0.03695,32.540,0.332467,-0.000747,0,normal
2026-01-16 17:44:00,30.476,54.815,220.650,627.514,0.04209,32.669,0.351625,0.005140,0,normal
2026-01-16 17:45:00,29.402,52.882,207.238,633.750,0.04233,31.518,0.327002,0.000232,0,normal
2026-01-16 17:46:00,29.403,55.123,210.726,618.189,0.03780,31.608,0.340876,-0.004525,0,normal
2026-01-16 17:47:00,29.899,53.183,216.952,632.365,0.04311,32.026,0.343081,0.005313,0,normal
2026-01-16 17:48:00,30.272,54.170,205.965,636.454,0.03837,32.439,0.323613,-0.004748,0,normal
2026-01-16 17:49:00,29.761,53.254,217.396,657.047,0.03697,31.891,0.330868,-0.001396,0,normal
2026-01-16 17:50:00,30.580,54.950,213.794,641.424,0.03600,32.778,0.333312,-0.000968,0,normal
2026-01-16 17:51:00,30.325,54.150,216.048,626.260,0.03852,32.491,0.344981,0.002514,0,normal
2026-01-16 17:52:00,29.322,53.048,214.305,611.471,0.03968,31.444,0.350474,0.001166,0,normal
2026-01-16 17:53:00,30.142,54.440,215.309,647.649,0.04002,32.320,0.332447,0.000337,0,normal
2026-01-16 17:54:00,29.247,55.375,217.360,629.271,0.03757,31.462,0.345416,-0.002453,0,normal
2026-01-16 17:55:00,29.439,57.560,216.023,627.207,0.04142,31.741,0.344420,0.003850,0,normal
2026-01-16 17:56:00,29.621,55.349,215.405,663.681,0.03732,31.835,0.324561,-0.004097,0,normal
2026-01-16 17:57:00,30.565,56.161,216.823,645.756,0.04042,32.811,0.335765,0.003106,0,normal
2026-01-16 17:58:00,29.865,55.196,219.137,632.905,0.03937,32.073,0.346239,-0.001052,0,normal
2026-01-16 17:59:00,29.183,56.890,213.833,654.777,0.03836,31.459,0.326573,-0.001011,0,normal
2026-01-16 18:00:00,29.603,56.007,207.467,580.894,0.03985,31.843,0.357151,0.001488,0,normal
2026-01-16 18:01:00,30.178,54.219,209.017,638.602,0.03803,32.346,0.327304,-0.001823,0,normal
2026-01-16 18:02:00,29.261,55.090,209.547,633.915,0.03783,31.465,0.330561,-0.000197,0,normal
2026-01-16 18:03:00,29.157,53.646,203.807,624.779,0.03878,31.303,0.326207,0.000954,0,normal
2026-01-16 18:04:00,29.656,54.167,205.664,627.568,0.04660,31.823,0.327716,0.007813,0,normal
2026-01-16 18:05:00,29.766,54.744,209.700,656.439,0.03855,31.956,0.319451,-0.008042,0,normal
2026-01-16 18:06:00,29.615,55.146,204.713,579.862,0.04295,31.821,0.353038,0.004400,0,normal
2026-01-16 18:07:00,29.459,53.742,211.406,594.132,0.03831,31.609,0.355824,-0.004643,0,normal
2026-01-16 18:08:00,29.552,55.089,211.016,578.845,0.03762,31.756,0.364546,-0.000694,0,normal
2026-01-16 18:09:00,29.478,57.879,217.207,601.790,0.04067,31.793,0.360936,0.003056,0,normal
2026-01-16 18:10:00,28.958,54.747,204.666,612.738,0.03882,31.148,0.334019,-0.001853,0,normal
2026-01-16 18:11:00,28.997,56.750,213.533,569.169,0.03666,31.267,0.375165,-0.002160,0,normal
2026-01-16 18:12:00,29.329,57.764,210.735,605.951,0.03630,31.640,0.347776,-0.000363,0,normal
2026-01-16 18:13:00,30.184,54.678,215.939,587.440,0.03798,32.371,0.367594,0.001684,0,normal
2026-01-16 18:14:00,29.441,57.516,215.190,570.775,0.03884,31.741,0.377014,0.000858,0,normal
2026-01-16 18:15:00,29.812,57.106,208.010,563.529,0.03868,32.096,0.369119,-0.000157,0,normal
2026-01-16 18:16:00,28.857,56.400,212.927,569.858,0.04273,31.113,0.373649,0.004050,0,normal
2026-01-16 18:17:00,29.169,54.345,215.360,588.432,0.03837,31.342,0.365990,-0.004361,0,normal
2026-01-16 18:18:00,29.245,56.725,216.279,586.103,0.04121,31.514,0.369012,0.002841,0,normal
2026-01-16 18:19:00,29.256,54.358,205.350,608.644,0.04081,31.431,0.337390,-0.000398,0,normal
2026-01-16 18:20:00,29.529,55.842,211.184,597.583,0.04197,31.763,0.353398,0.001154,0,normal
2026-01-16 18:21:00,28.970,56.040,212.655,536.534,0.03856,31.212,0.396349,-0.003410,0,normal
2026-01-16 18:22:00,29.508,55.814,219.219,527.974,0.03908,31.741,0.415208,0.000528,0,normal
2026-01-16 18:23:00,29.014,54.638,215.386,559.347,0.03796,31.200,0.385067,-0.001128,0,normal
2026-01-16 18:24:00,30.005,54.384,205.898,542.817,0.03722,32.181,0.379314,-0.000740,0,normal
2026-01-16 18:25:00,29.214,55.883,207.037,535.379,0.03729,31.450,0.386710,0.000078,0,normal
2026-01-16 18:26:00,28.391,56.705,210.314,578.480,0.03769,30.659,0.363562,0.000394,0,normal
2026-01-16 18:27:00,29.401,56.302,200.621,560.067,0.03665,31.653,0.358209,-0.001040,0,normal
2026-01-16 18:28:00,29.648,55.088,206.749,572.212,0.03912,31.852,0.361316,0.002473,0,normal
2026-01-16 18:29:00,29.485,54.511,211.336,555.703,0.03661,31.666,0.380304,-0.002507,0,normal
2026-01-16 18:30:00,29.016,57.191,201.883,525.338,0.04276,31.303,0.384291,0.006147,0,normal
2026-01-16 18:31:00,28.702,55.231,213.656,535.361,0.03828,30.912,0.399088,-0.004483,0,normal
2026-01-16 18:32:00,29.616,57.940,210.240,472.593,0.03718,31.934,0.444866,-0.001095,0,normal
2026-01-16 18:33:00,29.614,54.775,208.546,550.470,0.03792,31.805,0.378850,0.000732,0,normal
2026-01-16 18:34:00,29.334,56.940,202.038,550.371,0.03814,31.611,0.367094,0.000224,0,normal
2026-01-16 18:35:00,30.029,58.329,211.097,559.587,0.03871,32.362,0.377237,0.000567,0,normal
2026-01-16 18:36:00,29.229,56.996,216.121,496.642,0.04450,31.509,0.435165,0.005798,0,normal
2026-01-16 18:37:00,29.185,57.848,210.126,526.060,0.03644,31.498,0.399433,-0.008064,0,normal
2026-01-16 18:38:00,29.053,56.198,215.138,572.846,0.04185,31.300,0.375561,0.005413,0,normal
2026-01-16 18:39:00,28.669,54.230,210.441,517.022,0.03785,30.838,0.407026,-0.004003,0,normal
2026-01-16 18:40:00,28.732,54.281,206.674,525.325,0.03666,30.903,0.393422,-0.001196,0,normal
2026-01-16 18:41:00,29.847,58.492,211.318,529.940,0.03850,32.187,0.398759,0.001842,0,normal
2026-01-16 18:42:00,29.636,57.600,211.038,492.589,0.03921,31.940,0.428425,0.000715,0,normal
2026-01-16 18:43:00,28.900,55.641,207.279,515.127,0.04218,31.126,0.402384,0.002963,0,normal
2026-01-16 18:44:00,28.494,59.165,201.061,527.376,0.03696,30.861,0.381247,-0.005217,0,normal
2026-01-16 18:45:00,28.504,57.656,205.487,508.194,0.03675,30.810,0.404347,-0.000209,0,normal
2026-01-16 18:46:00,28.827,56.620,214.828,517.446,0.04161,31.092,0.415171,0.004857,0,normal
2026-01-16 18:47:00,28.613,56.705,214.509,512.533,0.04199,30.881,0.418527,0.000383,0,normal
2026-01-16 18:48:00,28.770,57.590,220.380,457.884,0.04015,31.073,0.481300,-0.001839,0,normal
2026-01-16 18:49:00,28.228,57.294,211.690,479.094,0.03697,30.520,0.441853,-0.003179,0,normal
2026-01-16 18:50:00,29.001,58.007,211.248,511.908,0.04093,31.321,0.412668,0.003955,0,normal
2026-01-16 18:51:00,28.456,55.175,212.371,495.658,0.03906,30.663,0.428462,-0.001868,0,normal
2026-01-16 18:52:00,28.804,57.950,202.759,488.723,0.03893,31.122,0.414874,-0.000128,0,normal
2026-01-16 18:53:00,29.009,56.460,211.911,516.862,0.04135,31.268,0.409996,0.002424,0,normal
2026-01-16 18:54:00,28.738,56.047,215.994,475.875,0.03704,30.980,0.453888,-0.004316,0,normal
2026-01-16 18:55:00,28.519,56.046,212.601,502.595,0.04004,30.761,0.423006,0.003007,0,normal
2026-01-16 18:56:00,28.475,55.124,202.645,478.220,0.04011,30.680,0.423749,0.000068,0,normal
2026-01-16 18:57:00,28.706,57.242,215.760,425.282,0.03640,30.996,0.507334,-0.003718,0,normal
2026-01-16 18:58:00,28.690,56.770,212.162,451.731,0.03764,30.961,0.469664,0.001248,0,normal
2026-01-16 18:59:00,29.048,56.093,213.426,480.790,0.03765,31.292,0.443908,0.000011,0,normal
2026-01-16 19:00:00,28.566,56.179,213.418,446.060,0.04040,30.813,0.478451,0.002745,0,normal
2026-01-16 19:01:00,28.920,57.708,214.564,422.746,0.04289,31.228,0.507548,0.002488,0,normal
2026-01-16 19:02:00,28.283,56.637,210.828,455.043,0.03725,30.548,0.463313,-0.005637,0,normal
2026-01-16 19:03:00,27.772,58.957,215.813,486.976,0.03958,30.130,0.443169,0.002326,0,normal
2026-01-16 19:04:00,27.932,56.843,206.907,449.810,0.03674,30.205,0.459986,-0.002832,0,normal
2026-01-16 19:05:00,28.784,55.134,209.408,454.617,0.04313,30.989,0.460626,0.006386,0,normal
2026-01-16 19:06:00,28.859,56.918,213.353,481.678,0.03701,31.136,0.442937,-0.006122,0,normal
2026-01-16 19:07:00,28.455,60.356,213.098,461.701,0.03842,30.869,0.461549,0.001412,0,normal
2026-01-16 19:08:00,28.220,57.634,210.456,456.300,0.03642,30.525,0.461224,-0.001997,0,normal
2026-01-16 19:09:00,28.128,57.519,214.146,445.271,0.04170,30.429,0.480934,0.005282,0,normal
2026-01-16 19:10:00,28.948,59.091,211.336,444.881,0.04172,31.312,0.475039,0.000019,0,normal
2026-01-16 19:11:00,28.751,57.780,206.432,474.171,0.03670,31.062,0.435354,-0.005027,0,normal
2026-01-16 19:12:00,28.207,57.300,210.809,391.272,0.03787,30.499,0.538777,0.001175,0,normal
2026-01-16 19:13:00,28.970,57.356,215.681,422.591,0.03607,31.264,0.510379,-0.001804,0,normal
2026-01-16 19:14:00,28.330,58.597,210.936,456.602,0.03927,30.674,0.461968,0.003198,0,normal
2026-01-16 19:15:00,28.425,60.449,218.792,398.359,0.03772,30.843,0.549233,-0.001547,0,normal
2026-01-16 19:16:00,28.805,57.064,211.616,423.123,0.04000,31.087,0.500128,0.002281,0,normal
2026-01-16 19:17:00,28.331,56.862,216.091,428.421,0.03779,30.605,0.504390,-0.002208,0,normal
2026-01-16 19:18:00,28.752,57.766,212.118,434.462,0.04129,31.062,0.488232,0.003501,0,normal
2026-01-16 19:19:00,28.037,56.910,219.490,420.401,0.03627,30.313,0.522096,-0.005023,0,normal
2026-01-16 19:20:00,28.706,60.129,207.789,408.939,0.03949,31.111,0.508118,0.003223,0,normal
2026-01-16 19:21:00,28.734,56.173,212.898,390.458,0.03718,30.981,0.545254,-0.002311,0,normal
2026-01-16 19:22:00,28.270,57.199,209.859,420.787,0.03806,30.558,0.498728,0.000877,0,normal
2026-01-16 19:23:00,28.537,57.023,209.528,433.151,0.03621,30.818,0.483730,-0.001845,0,normal
2026-01-16 19:24:00,28.223,56.052,207.407,391.296,0.03804,30.465,0.530052,0.001822,0,normal
2026-01-16 19:25:00,27.856,57.856,205.750,437.451,0.04574,30.170,0.470338,0.007707,0,normal
2026-01-16 19:26:00,28.346,58.541,210.037,370.798,0.03610,30.688,0.566445,-0.009640,0,normal
2026-01-16 19:27:00,27.876,58.294,208.541,333.925,0.04009,30.208,0.624513,0.003983,0,normal
2026-01-16 19:28:00,28.584,58.648,215.859,420.308,0.04263,30.930,0.513575,0.002544,0,normal
2026-01-16 19:29:00,28.168,57.222,210.078,375.841,0.04009,30.457,0.558953,-0.002535,0,normal
2026-01-16 19:30:00,27.811,61.026,208.845,355.882,0.03889,30.252,0.586837,-0.001204,0,normal
2026-01-16 19:31:00,27.785,58.070,209.307,362.308,0.03639,30.107,0.577706,-0.002497,0,normal
2026-01-16 19:32:00,27.516,57.250,207.766,372.182,0.04513,29.806,0.558238,0.008736,0,normal
2026-01-16 19:33:00,28.280,60.254,208.009,378.517,0.03773,30.690,0.549538,-0.007404,0,normal
2026-01-16 19:34:00,27.181,58.232,216.714,369.990,0.03687,29.511,0.585731,-0.000853,0,normal
2026-01-16 19:35:00,28.136,59.642,210.910,378.686,0.04169,30.521,0.556952,0.004817,0,normal
2026-01-16 19:36:00,27.590,58.401,216.744,372.212,0.03806,29.926,0.582315,-0.003630,0,normal
2026-01-16 19:37:00,28.312,57.893,210.228,325.315,0.04264,30.627,0.646228,0.004580,0,normal
2026-01-16 19:38:00,27.817,60.931,216.003,335.808,0.03792,30.255,0.643233,-0.004719,0,normal
2026-01-16 19:39:00,28.519,58.016,213.712,323.255,0.03750,30.840,0.661125,-0.000425,0,normal
2026-01-16 19:40:00,28.138,59.134,211.028,333.951,0.03615,30.504,0.631913,-0.001345,0,normal
2026-01-16 19:41:00,28.100,59.314,205.151,350.809,0.03956,30.472,0.584794,0.003412,0,normal
2026-01-16 19:42:00,27.956,57.297,209.968,385.339,0.04011,30.248,0.544893,0.000543,0,normal
2026-01-16 19:43:00,27.372,58.211,212.015,356.933,0.04776,29.700,0.593993,0.007655,0,normal
2026-01-16 19:44:00,28.519,60.143,213.325,350.850,0.03849,30.925,0.608023,-0.009267,0,normal
2026-01-16 19:45:00,27.537,59.319,210.510,313.896,0.03632,29.910,0.670634,-0.002177,0,normal
2026-01-16 19:46:00,27.597,58.128,209.005,334.656,0.03962,29.922,0.624537,0.003302,0,normal
2026-01-16 19:47:00,27.621,58.062,215.236,321.736,0.04050,29.944,0.668984,0.000880,0,normal
2026-01-16 19:48:00,26.850,58.648,218.322,283.108,0.04314,29.196,0.771162,0.002637,0,normal
2026-01-16 19:49:00,27.461,58.612,202.204,302.474,0.03772,29.805,0.668502,-0.005413,0,normal
2026-01-16 19:50:00,27.895,57.433,206.495,314.982,0.03652,30.192,0.655577,-0.001198,0,normal
2026-01-16 19:51:00,27.794,58.349,215.674,303.412,0.04166,30.128,0.710827,0.005137,0,normal
